filename,x,y
0256_17_04_1348-01.jpg,-4.790642,8.774657
0257_17_05_1343-01.jpg,14.805659,6.483526
0258_17_05_1346-01.jpg,9.959665,2.868316
0259_17_05_1350-01.jpg,6.934026,7.311424
0260_17_06_1337-01.jpg,15.529275,3.446153
0261_17_06_1350-01.jpg,5.415222,6.577264
0262_17_06_1354-01.jpg,5.117958,6.736947
0263_17_07_1340-01.jpg,14.467871,5.701768
0264_17_09_1336-01.jpg,14.833394,3.856065
0265_17_09_1338-01.jpg,8.205159,-3.862414
0266_17_10_1345-01.jpg,10.060188,2.857051
0267_17_11_1351-01.jpg,4.783034,2.500932
0268_18_01_1343-01.jpg,6.030064,8.860309
0269_18_01_1343-02.jpg,5.958652,8.865214
0270_18_01_1348-01.jpg,5.978838,4.163971
0271_18_03_1319-01.jpg,13.308174,1.423131
0272_18_04_1326-01.jpg,10.099118,5.256138
0273_18_04_1339-01.jpg,15.392037,4.723471
0274_18_04_1345-01.jpg,6.804195,3.250153
0275_18_05_1347-01.jpg,6.167241,6.659679
0277_18_05_1353-01.jpg,6.950628,4.123078
0278_18_08_1329-01.jpg,7.127217,5.595955
0279_18_08_1329-03.jpg,8.925254,8.293134
0280_18_08_1329-04.jpg,13.678556,2.873649
0281_18_08_1339-01.jpg,8.152551,-3.911975
0282_18_08_1352-01.jpg,4.598156,2.290522
0283_18_08_1355-01.jpg,5.153699,6.702703
0284_18_10_1330-01.jpg,14.691358,2.086521
0285_18_10_1338-01.jpg,14.760936,6.528829
0286_18_10_1342-01.jpg,6.101417,8.794744
0287_18_11_1307-01.jpg,11.689523,5.622697
0288_18_11_1307-02.jpg,11.672804,5.597271
0289_18_11_1347-01.jpg,5.881961,4.253478
0290_18_12_1345-01.jpg,11.134118,3.623901
0291_19_01_1317-01.jpg,12.333624,1.508217
0292_19_02_1347-01.jpg,6.780732,7.318519
0293_19_03_1346-01.jpg,5.991294,4.169977
0294_19_05_1321-01.jpg,13.251051,1.462510
0295_19_07_1337-01.jpg,15.352798,3.572576
0296_19_07_1341-01.jpg,6.026825,4.940152
0297_19_07_1349-01.jpg,4.355060,2.987036
0298_19_09_1332-01.jpg,14.632494,2.300504
0299_19_10_1348-01.jpg,-4.799643,8.770799
0300_19_11_1309-01.jpg,12.098737,5.339187
0301_19_11_1334-01.jpg,15.163278,2.852872
0302_19_11_1334-02.jpg,8.270749,8.142474
0303_19_12_1332-01.jpg,13.254485,3.842891
0304_20_01_1348-01.jpg,5.907156,4.247598
0305_20_02_1329-01.jpg,8.878640,8.327267
0306_20_03_1333-01.jpg,13.522102,3.809937
0307_20_03_1348-01.jpg,6.642268,6.957737
0308_20_04_1349-01.jpg,6.001683,5.159749
0309_20_05_1336-01.jpg,8.548229,8.295370
0310_20_06_1323-01.jpg,11.222727,3.728823
0311_20_06_1332-01.jpg,14.606986,2.332247
0312_20_06_1338-01.jpg,15.355263,5.485013
0313_20_06_1351-01.jpg,5.921999,5.051639
0314_20_07_1347-01.jpg,5.878483,4.246927
0315_20_08_1333-01.jpg,9.787543,2.755756
0316_20_09_1348-01.jpg,6.037330,3.612784
0317_20_11_1306-01.jpg,6.606781,7.904251
0318_20_11_1306-02.jpg,11.846519,5.404741
0319_20_12_1332-01.jpg,8.962448,7.922798
0320_21_02_1330-01.jpg,14.465822,2.015920
0321_21_04_1346-01.jpg,-5.062120,8.919864
0322_21_07_1334-01.jpg,6.594213,6.380236
0323_21_09_1325-01.jpg,13.773948,1.662061
0324_21_10_1343-01.jpg,15.507503,6.691917
0325_21_10_1354-01.jpg,4.937956,2.256672
0326_21_12_1306-01.jpg,11.752529,4.956414
0327_21_12_1306-02.jpg,11.732054,4.992063
0328_21_12_1333-01.jpg,14.769277,3.135882
0329_21_12_1334-01.jpg,15.051085,3.559247
0330_21_12_1342-01.jpg,6.128447,8.739139
0331_21_12_1350-01.jpg,7.006415,7.300248
0332_22_01_1345-01.jpg,5.923326,9.004736
0333_22_02_1338-01.jpg,13.444226,3.904671
0334_22_04_1311-01.jpg,11.499467,2.282312
0335_22_05_1346-01.jpg,7.838768,-4.221080
0336_22_05_1347-01.jpg,6.799834,3.265717
0337_22_05_1347-02.jpg,10.582644,3.249598
0338_22_07_1336-01.jpg,15.168128,3.998607
0339_22_07_1348-01.jpg,-4.936107,8.760048
0340_22_08_1316-01.jpg,12.325953,1.802675
0341_23_02_1322-01.jpg,13.164357,1.656184
0342_23_03_1352-01.jpg,5.854818,2.755478
0343_23_04_1338-01.jpg,15.532306,5.469048
0344_23_05_1349-01.jpg,4.364339,2.950326
0345_23_06_1323-01.jpg,13.045657,2.270799
0346_23_07_1349-01.jpg,5.891762,5.300447
0347_23_09_1338-01.jpg,14.036994,5.513080
0348_24_02_1316-01.jpg,11.836389,4.466107
0349_24_02_1327-01.jpg,13.629725,2.497524
0350_24_04_1338-01.jpg,9.789597,2.819715
0351_24_06_1304-01.jpg,10.934784,4.694794
0352_24_06_1312-01.jpg,11.636444,2.164700
0353_24_06_1326-01.jpg,14.523177,2.216659
0354_24_06_1327-01.jpg,13.810793,2.608895
0355_24_08_1303-01.jpg,11.848968,4.763968
0356_24_08_1317-01.jpg,12.299825,1.565590
0357_24_08_1348-01.jpg,14.833278,6.563090
0358_24_09_1308-01.jpg,10.877931,5.628582
0359_24_10_1337-01.jpg,15.541800,3.664311
0360_24_12_1340-01.jpg,15.516286,6.041057
0361_24_12_1346-01.jpg,-4.792104,8.778323
0362_25_01_1316-01.jpg,12.337566,1.613564
0363_25_01_1348-01.jpg,-4.813187,8.930168
0364_25_04_1307-01.jpg,11.721400,5.255512
